Year|Month|DayofMonth|DayOfWeek|DepTime|CRSDepTime|ArrTime|CRSArrTime|UniqueCarrier|FlightNum|TailNum|ActualElapsedTime|CRSElapsedTime|AirTime|ArrDelay|DepDelay|Origin|Dest|Distance
2008|4|4|5|129|2115|254|2259|EV|4918|N846AS|85|104|67|235|254|ATL|CAK|528
2008|4|14|1|2050|2058|2319|2330|F9|822|N920FR|89|92|75|-11|-8|DEN|MCI|533
2008|4|29|2|704|705|927|923|F9|703|N928FR|263|258|237|4|-1|RSW|DEN|1606
2008|4|5|6|627|630|800|810|FL|690|N921AT|93|100|79|-10|-3|PWM|BWI|452
2008|4|11|5|1238|1240|1335|1342|FL|947|N985AT|57|62|43|-7|-2|ATL|JAX|270
2008|4|16|3|1053|1054|1155|1201|FL|885|N922AT|62|67|43|-6|-1|CHS|ATL|259
2008|4|21|1|1300|1305|1534|1555|FL|3|N318AT|154|170|136|-21|-5|MCO|SJU|1189
2008|4|27|7|1749|1745|1917|1854|FL|312|N603AT|88|69|58|23|4|ATL|CLT|227
2008|4|25|5|522|530|556|607|HA|103|N475HA|34|37|22|-11|-8|HNL|LIH|102
2008|4|2|3|1716|1719|1821|1830|MQ|3022|N253AE|65|71|52|-9|-3|FAT|LAX|209
2008|4|1|2|1730|1655|1831|1756|MQ|3227|N320AE|61|61|42|35|35|DFW|LAW|140
2008|4|3|4|1333|1245|1433|1335|MQ|3412|N611AE|60|50|38|58|48|DAL|AUS|189
2008|4|25|5|1204|1155|1346|1300|MQ|3572|N514AE|102|65|85|46|9|LBB|DFW|282
2008|4|21|1|1555|1600|1705|1710|MQ|3751|N660CL|70|70|53|-5|-5|DFW|MAF|309
2008|4|1|2|1219|1225|1435|1440|MQ|3933|N923AE|76|75|51|-5|-6|ORD|CVG|264
2008|4|22|2|1701|1640|1812|1810|MQ|4080|N645AE|71|90|55|2|21|ORD|B|409
2008|4|14|1|1616|1625|1709|1720|MQ|4233|N622AE|113|115|83|-11|-9|ROC|ORD|528
2008|4|11|5|1020|1025|1232|1240|MQ|4387|N815AE|72|75|55|-8|-5|ORD|SDF|286
2008|4|10|4|1827|1830|2024|2030|MQ|4585|N712AE|117|120|86|-6|-3|RDU|BOS|612
2008|4|14|1|1515|1440|1756|1710|MQ|4825|N816AE|221|210|170|46|35|LGA|X|1147
2008|4|5|6|925|910|1120|1106|NW|189|N366NW|235|236|218|14|15|MSP|SAN|1532
2008|4|29|2|2134|2140|449|502|NW|346|N525US|255|262|229|-13|-6|SFO|DTW|2079
2008|4|20|7|1415|1421|1556|1618|NW|531|N323NB|101|117|76|-22|-6|LGA|DTW|501
2008|4|21|1|1726|1729|1913|1908|NW|731|N322US|107|99|83|5|-3|DTW|MHT|609
2008|4|30|3|1220|1224|1333|1332|NW|955|N303US|133|128|107|1|-4|MCO|MEM|683
2008|4|7|1|635|2110|713|2146|NW|1203|N752NW|98|96|78|567|565|MSP|RAP|490
2008|4|22|2|1414|1420|1531|1547|NW|1529|N984US|77|87|63|-16|-6|MSP|MCI|393
2008|4|20|7|2118|2122|2206|2212|NW|1763|N8929E|48|50|23|-6|-4|DTW|AZO|113
2008|4|18|5|908|915|1001|1020|9E|2831|86119E|53|65|35|-19|-7|MSP|FSD|197
2008|4|10|4|2130|2132|20|2330|9E|3710|84449E|170|118|98|50|-2|DTW|CAE|583
2008|4|7|1|1935|1935|2114|2130|9E|4761|88379E|99|115|79|-16|0|RDU|IND|489
2008|4|22|2|1434|1435|1635|1559|9E|5723|89779E|121|84|56|36|-1|MEM|PNS|355
2008|4|7|1|1326|1330|1615|1628|9E|5835|87369E|109|118|75|-13|-4|DLH|DTW|541
2008|4|30|3|1020|810|1116|845|9E|5954|89249E|116|95|67|151|130|TYS|MEM|342
2008|4|1|2|1335|1340|1603|1545|AA|311|N474AA|268|245|242|18|-5|STL|S|1570
2008|4|28|1|1319|1155|2131|2015|AA|442|N5DCAA|312|320|287|76|84|SFO|MIA|2585
2008|4|10|4|1852|1850|2136|2200|AA|613|N076AA|164|190|133|-24|2|JFK|MIA|1090
2008|4|14|1|1438|1445|1604|1620|AA|801|N214AA|86|95|69|-16|-7|MCI|DFW|460
2008|4|25|5|838|835|1233|1230|AA|1048|N638AA|175|175|150|3|3|ORD|MIA|1197
2008|4|24|4|1408|1410|1825|1755|AA|1180|N451AA|197|165|148|30|-2|DFW|RIC|1158
2008|4|29|2|NaN|745|NaN|1120|AA|1322||NaN|155|NaN|NaN|NaN|DFW|DTW|987
2008|4|15|2|1325|1325|1921|1940|AA|1472|N202AA|236|255|204|-19|0|SFO|ORD|1846
2008|4|17|4|1051|1055|1419|1430|AA|1638|N543AA|148|155|130|-11|-4|DFW|MCO|984
2008|4|21|1|1535|1540|1816|1830|AA|1787|N208AA|161|170|136|-14|-5|JFK|TPA|1005
2008|4|29|2|744|750|916|925|AA|1956|N431AA|152|155|133|-9|-6|CMH|DFW|927
2008|4|23|3|1737|1740|2033|2025|AA|2251|N054AA|176|165|149|8|-3|MCO|SJU|1189
2008|4|1|2|2051|2045|2345|2324|AS|502|N797AS|174|159|149|21|6|SEA|SAN|1050
2008|4|10|4|1013|1010|1239|1304|AS|748|N776AS|146|174|127|-25|3|SEA|PHX|1107
2008|4|20|7|1004|1005|1238|1238|AS|567|N776AS|154|153|136|0|-1|SAN|PDX|933
2008|4|29|2|2049|2055|2303|2330|AS|616|N315AS|134|155|116|-27|-6|SEA|LAS|866
2008|4|7|1|1455|1455|1746|1750|B6|1120|N284JB|171|175|146|-4|0|FLL|BUF|1166
2008|4|14|1|1647|1655|2112|2130|B6|626|N203JB|205|215|186|-18|-8|HOU|JFK|1428
2008|4|21|1|2226|2055|2354|2224|B6|1260|N236JB|88|89|63|90|91|IAD|BOS|413
2008|4|28|1|54|55|623|620|B6|98|N636JB|209|205|189|3|-1|DEN|JFK|1626
2008|4|24|4|1549|1535|1856|1853|CO|539|N14652|187|198|160|3|14|MIA|EWR|1086
2008|4|22|2|553|600|812|815|CO|1442|N12318|139|135|118|-3|-7|JAX|EWR|821
2008|4|19|6|1338|1335|1802|1810|CO|15|N66057|624|635|605|-8|3|EWR|HNL|4962
2008|4|11|5|1731|1735|2112|2139|CO|1558|N24715|161|184|142|-27|-4|IAH|DCA|1208
2008|4|26|6|1204|1200|1439|1441|CO|411|N76355|215|221|187|-2|4|EWR|IAH|1400
2008|4|3|4|804|800|1111|1039|CO|1167|N14664|187|159|127|32|4|EWR|ATL|745
2008|4|1|2|613|615|1247|1305|DL|788|N602DL|214|230|193|-18|-2|LAS|ATL|1747
2008|4|4|5|1855|1900|2138|2135|DL|893|N676DL|163|155|135|3|-5|MCO|BDL|1050
2008|4|7|1|1235|1150|1439|1346|DL|1284|N988DL|124|116|99|53|45|DTW|ATL|594
2008|4|10|4|1114|1100|1219|1207|DL|1673|N919DE|125|127|110|12|14|ATL|MCI|692
2008|4|14|1|958|955|1217|1235|DL|704|N6700|139|160|118|-18|3|ATL|BOS|946
2008|4|17|4|52|55|754|809|DL|986|N6703D|242|254|218|-15|-3|LAX|ATL|1946
2008|5|4|7|1915|1900|2116|2105|WN|405|N388SW|121|125|107|11|15|PDX|LAS|762
2008|5|5|1|703|705|926|935|WN|312|N491WN|143|150|132|-9|-2|SAT|MDW|1036
2008|5|6|2|1936|1925|2235|2215|WN|2010|N776WN|179|170|159|20|11|TPA|PVD|1137
2008|5|8|4|1349|1350|1433|1450|WN|662|N909WN|104|120|93|-17|-1|BWI|MDW|611
2008|5|9|5|1551|1505|1642|1600|WN|3596|N399WN|111|115|102|42|46|HOU|ELP|677
2008|5|10|6|1920|1920|2059|2055|WN|2746|N409WN|159|155|129|4|0|MDW|DEN|895
2008|5|11|7|743|745|846|900|WN|2450|N772SW|63|75|51|-14|-2|SAN|LAS|258
2008|5|12|1|2208|2130|2301|2220|WN|94|N373SW|113|110|100|41|38|TPA|B|612
2008|5|14|3|625|625|839|855|WN|3831|N383SW|134|150|120|-16|0|BWI|FLL|925
2008|5|15|4|1513|1500|1603|1555|WN|32|N508SW|50|55|37|8|13|HOU|DAL|239
2008|5|16|5|2010|2005|2115|2120|WN|2172|N391SW|65|75|54|-5|5|LAX|SFO|337
2008|5|17|6|1611|1545|1852|1830|WN|2337|N757LV|101|105|88|22|26|PHX|DEN|602
2008|5|18|7|2044|2045|2237|2240|WN|2736|N396SW|53|55|39|-3|-1|STL|SDF|254
2008|5|20|2|1356|1335|1508|1450|WN|3057|N253WN|72|75|62|18|21|BWI|CMH|336
2008|5|21|3|759|800|851|855|WN|8|N430WN|52|55|41|-4|-1|HOU|DAL|239
2008|5|22|4|1932|1905|2042|2020|WN|1319|N437WN|70|75|60|22|27|LAX|SFO|337
2008|5|23|5|1502|1500|1755|1750|WN|3220|N620SW|113|110|94|5|2|MSY|FLL|673
2008|5|24|6|1513|1520|1858|1920|WN|3714|N449WN|165|180|153|-22|-7|SLC|MDW|1258
2008|5|26|1|1404|1400|1914|1940|WN|2721|N465WN|190|220|173|-26|4|LAS|MDW|1521
2008|5|27|2|1310|1300|1421|1415|WN|2701|N509SW|71|75|57|6|10|OAK|LAX|337
2008|5|28|3|757|800|1105|1035|WN|3074|N275WN|368|335|351|30|-3|PVD|LAS|2363
2008|5|29|4|1420|1420|1542|1545|WN|439|N697SW|82|85|71|-3|0|SMF|PDX|479
2008|5|31|6|740|745|1031|1050|WN|550|N300SW|171|185|160|-19|-5|BUF|FLL|1166
2008|5|23|5|750|750|852|847|XE|16|N12195|182|177|165|5|0|SAT|ONT|1167
2008|5|9|5|735|735|1025|1017|XE|7668|N14171|110|102|81|8|0|ONT|SLC|558
2008|5|16|5|1300|1308|1444|1443|XE|2812|N21130|104|95|80|1|-8|AMA|IAH|519
2008|5|16|5|1858|1855|2018|2022|XE|2578|N26545|80|87|59|-4|3|IAH|MOB|427
2008|5|23|5|1431|1435|1547|1602|XE|3134|N16541|136|147|116|-15|-4|EWR|B|748
2008|5|14|3|1047|1040|1456|1358|XE|2069|N16961|189|138|111|58|7|IAH|SAV|851
2008|5|23|5|1226|1235|1333|1334|XE|2865|N15574|127|119|108|-1|-9|CLE|MSP|622
2008|5|22|4|732|740|1023|1027|XE|2282|N22971|111|107|89|-4|-8|MEM|CLE|622
2008|5|25|7|2053|2055|2107|2113|XE|2300|N14972|74|78|60|-6|-2|CLE|MKE|328
2008|5|4|7|1330|1336|1500|1505|YV|2838|N7264V|90|89|65|-5|-6|PHX|BUR|369
2008|5|10|6|1835|1840|1915|1859|YV|2831|N933LR|100|79|65|16|-5|ELP|PHX|347
2008|5|15|4|1020|1008|1125|1101|YV|2979|N929LR|65|53|24|24|12|PHX|TUS|110
2008|5|21|3|1026|901|1154|1036|YV|7257|N522LR|88|95|67|78|85|IAD|MHT|418
2008|5|27|2|1730|1731|1835|1840|YV|2674|N913FJ|65|69|46|-5|-1|CLT|ORF|290
2008|5|3|6|620|620|800|805|OH|5477|N587SW|100|105|86|-5|0|ORF|CVG|485
2008|5|10|6|645|650|819|814|OH|5690|N720SW|94|84|82|5|-5|GSO|CVG|330
2008|5|18|7|2055|2045|2205|2152|OH|5163|N455CA|130|127|112|13|10|CVG|FSD|701
2008|5|25|7|810|815|1009|1015|OH|5398|N427CA|119|120|97|-6|-5|RDU|BOS|612
2008|5|1|4|1339|1347|1447|1446|OO|3955|N426SW|128|119|107|1|-8|SLC|PDX|630
2008|5|3|6|1058|1059|1203|1209|OO|6456|N413SW|65|70|53|-6|-1|PMD|SFO|316
2008|5|6|2|1211|1154|1333|1252|OO|5464|N235SW|82|58|41|41|17|SMX|LAX|135
2008|5|8|4|1023|1010|1111|1057|OO|6382|N710SK|108|107|83|14|13|BOI|SFO|522
2008|5|11|7|1755|1800|1853|1858|OO|5672|N582SW|58|58|42|-5|-5|SFO|FAT|158
2008|5|13|2|1957|2005|2258|2313|OO|6687|N961SW|121|128|101|-15|-8|DEN|RFD|829
2008|5|16|5|1338|1345|1426|1436|OO|5429|N218SW|48|51|28|-10|-7|LAX|BFL|109
2008|5|19|1|1654|1655|1732|1735|OO|2741|N986CA|38|40|20|-3|-1|ATW|MKE|96
2008|5|21|3|1202|1158|1308|1303|OO|5731|N292SW|66|65|50|5|4|SEA|GEG|224
2008|5|23|5|828|828|857|902|OO|6583|N952SW|29|34|15|-5|0|DEN|COS|72
2008|5|26|1|827|840|1020|1032|OO|6447|N766SK|173|172|157|-12|-13|HSV|DEN|1048
2008|5|29|4|1111|1112|1201|1153|OO|3974|N433SW|110|101|92|8|-1|SLC|PSP|541
2008|5|31|6|1014|1017|1051|1054|OO|6482|N910SW|37|37|15|-3|-3|DEN|COS|72
2008|5|23|5|1851|1902|1836|1859|UA|129|N924UA|45|57|33|-23|-11|GRR|ORD|137
2008|5|14|3|1028|1030|1557|1605|UA|264|N413UA|209|215|171|-8|-2|DEN|PHL|1557
2008|5|15|4|1213|1149|1341|1320|UA|383|N810UA|88|91|62|21|24|SFO|SAN|447
2008|5|2|5|1910|1920|2049|2041|UA|499|N824UA|99|81|58|8|-10|BDL|IAD|326
2008|5|26|1|1601|1600|1840|1849|UA|620|N437UA|99|109|79|-9|1|ORD|DCA|612
2008|5|21|3|859|837|1407|1400|UA|752|N811UA|188|203|176|7|22|DEN|BWI|1491
2008|5|30|5|1221|1220|1418|1402|UA|923|N526UA|237|222|212|16|1|IAD|DEN|1452
2008|5|27|2|700|700|729|733|UA|1207|N935UA|89|93|75|-4|0|OKC|DEN|495
2008|5|15|4|2245|2249|2400|2359|UA|1492|N439UA|75|70|44|1|-4|LAX|LAS|236
2008|5|17|6|1237|1245|1645|1642|UA|1688|N402UA|248|237|211|3|-8|SJU|IAD|1571
2008|5|4|7|1146|1150|1314|1308|US|1458|N958UW|88|78|45|6|-4|CLT|ORF|290
2008|5|7|3|NaN|1028|NaN|1230|US|75||NaN|302|NaN|NaN|NaN|DCA|PHX|1979
2008|5|10|6|1619|1620|2340|13|US|1752|N935UW|261|293|237|-33|-1|LAS|PHL|2176
2008|5|13|2|2021|2030|2129|2129|US|1755|N702UW|68|59|26|0|-9|PHL|DCA|119
2008|5|16|5|1832|1835|2151|2126|US|1717|N417US|199|171|159|25|-3|PHL|PBI|951
2008|5|19|1|1706|1715|1923|1936|US|864|N458UW|137|141|118|-13|-9|TPA|PIT|873
2008|5|23|5|1822|1830|2024|2009|US|776|N944UW|122|99|66|15|-8|BOS|PHL|280
2008|5|26|1|2102|2108|2208|2213|US|131|N640AW|66|65|42|-5|-6|LAS|S|226
2008|5|29|4|713|720|856|907|US|562|N603AW|283|287|249|-11|-7|MCO|PHX|1848
2008|5|1|4|1434|1415|1529|1515|WN|268|N748SW|55|60|44|14|19|HOU|MSY|303
2008|5|2|5|1720|1720|2245|2300|WN|3947|N384SW|205|220|194|-15|0|LAX|STL|1593
2008|5|19|1|1414|1340|1634|1559|DL|918|N373DA|140|139|103|35|34|ATL|LGA|761
2008|5|22|4|1617|1620|1745|1754|DL|1401|N607DL|88|94|66|-9|-3|TPA|ATL|406
2008|5|26|1|957|1000|1153|1225|DL|883|N936DL|116|145|97|-32|-3|EWR|ATL|745
2008|5|29|4|734|740|943|949|DL|1232|N398DA|129|129|110|-6|-6|MCO|CVG|756
2008|5|5|1|1645|1655|1815|1853|EV|4186|N753EV|90|118|76|-38|-10|PHF|ATL|508
2008|5|4|7|1724|1607|1831|1725|EV|4320|N930EV|67|78|44|66|77|ATL|LEX|303
2008|5|8|4|2121|2020|2335|2241|EV|4463|N716EV|134|141|99|54|61|ATL|EWR|745
2008|5|2|5|1342|1350|1535|1545|EV|4597|N884AS|53|55|32|-10|-8|DHN|ATL|171
2008|5|28|3|1956|2000|2147|2200|EV|4731|N855AS|111|120|94|-13|-4|ATL|ABE|692
2008|5|24|6|1728|1735|1903|1917|EV|4862|N680BR|95|102|83|-14|-7|ATL|CAK|528
2008|5|7|3|1518|1515|1826|1829|F9|374|N948FR|128|134|111|-3|3|DEN|MKE|895
2008|5|22|4|1052|1041|1421|1400|F9|558|N922FR|149|139|120|21|11|SAN|DEN|853
2008|5|2|5|1051|1053|1402|1350|FL|404|N299AT|131|117|110|12|-2|MKE|ATL|669
2008|5|8|4|907|910|1047|1056|FL|74|N981AT|100|106|87|-9|-3|ATL|FLL|581
2008|5|13|2|1559|1603|1717|1728|FL|923|N952AT|78|85|65|-11|-4|BWI|DAY|406
2008|5|18|7|1919|1926|2116|2112|FL|676|N977AT|177|166|155|4|-7|MCO|MKE|1066
2008|5|23|5|1149|1156|1331|1343|FL|178|N986AT|102|107|88|-12|-7|RSW|ATL|515
2008|5|29|4|1924|1930|2159|2220|FL|492|N893AT|155|170|125|-21|-6|BOS|ATL|946
2008|5|25|7|1354|1358|1436|1440|HA|147|N480HA|42|42|30|-4|-4|KOA|HNL|163
2008|5|10|6|2129|2135|2225|2234|MQ|3059|N317AE|56|59|36|-9|-6|LAX|SAN|109
2008|5|21|3|633|637|731|740|MQ|3256|N320AE|58|63|39|-9|-4|GGG|DFW|140
2008|5|11|7|1653|1645|1827|1830|MQ|3435|N838AE|94|105|73|-3|8|DFW|PNS|604
2008|5|16|5|2016|2020|2310|2325|MQ|3589|N680AE|114|125|96|-15|-4|DFW|TYS|772
2008|5|27|2|829|800|932|910|MQ|3761|N639AE|63|70|45|22|29|DFW|HOU|247
2008|5|15|4|1737|1735|1930|1920|MQ|3938|N616AE|113|105|90|10|2|ORD|LIT|552
2008|5|11|7|634|635|947|840|MQ|4081|N900AE|133|65|109|67|-1|ORD|CVG|264
2008|5|13|2|1046|1050|1149|1205|MQ|4229|N837AE|123|135|108|-16|-4|ALB|ORD|723
2008|5|9|5|1419|1420|1651|1645|MQ|4380|N823AE|152|145|129|6|-1|BTR|ORD|810
2008|5|30|5|1139|1115|1347|1305|MQ|4564|N732DH|128|110|98|42|24|RDU|BOS|612
2008|5|15|4|815|820|936|935|MQ|4808|N735TS|81|75|44|1|-5|BOS|LGA|185
2008|5|18|7|625|630|1231|1208|NW|182|N343NW|246|218|209|23|-5|SAN|MSP|1532
2008|5|20|2|2126|2129|2326|2304|NW|334|N368NW|120|95|69|22|-3|DTW|CLT|500
2008|5|7|3|659|710|944|948|NW|500|N1332U|105|98|75|-4|-11|MSP|IND|503
2008|5|8|4|1844|1900|2001|2008|NW|676|N925US|77|68|45|-7|-16|TVC|DTW|207
2008|5|1|4|1229|1240|1318|1322|NW|869|N755NW|49|42|30|-4|-11|RST|MSP|76
2008|5|15|4|1439|1343|1703|1556|NW|1126|N753NW|84|73|44|67|56|MKE|DTW|238
2008|5|13|2|1837|1842|1945|2003|NW|1446|N301NB|68|81|46|-18|-5|IND|DTW|231
2008|5|25|7|1420|1420|1736|1741|NW|1714|N376NW|136|141|118|-5|0|MSP|DCA|931
2008|5|29|4|1809|1820|2025|2033|9E|2046|91619E|76|73|39|-8|-11|B|ATL|214
2008|5|6|2|1627|1516|1757|1640|9E|2997|85249E|150|144|119|77|71|DTW|X|716
2008|5|3|6|1355|1305|1724|1650|9E|4749|89709E|149|165|130|34|50|MSP|RIC|970
2008|5|1|4|1107|1115|1213|1225|9E|5709|84929E|66|70|53|-12|-8|STL|MEM|256
2008|5|6|2|1555|1600|1737|1744|9E|5816|85889E|102|104|79|-7|-5|TYS|DTW|443
2008|5|8|4|1729|1730|1817|1815|9E|5942|85419E|108|105|92|2|-1|CAE|MEM|511
2008|5|15|4|1111|1115|1349|1343|AA|283|N367AA|338|328|296|6|-4|MIA|LAX|2342
2008|5|23|5|1807|1800|2135|2025|AA|411|N590AA|328|265|274|70|7|ORD|LAX|1745
2008|5|18|7|1203|1150|1720|1625|AA|558|N4YMAA|257|215|181|55|13|DFW|EWR|1372
2008|5|23|5|1350|1340|1444|1435|AA|740|N227AA|54|55|34|9|10|OKC|DFW|175
2008|5|30|5|1621|1620|1719|1720|AA|1011|N3APAA|58|60|38|-1|1|TPA|MIA|204
2008|5|13|2|646|650|653|700|AA|1137|N297AA|67|70|45|-7|-4|DTW|ORD|235
2008|5|26|1|1150|1155|1423|1435|AA|1272|N232AA|93|100|75|-12|-5|ABQ|DFW|569
2008|5|6|2|1337|1340|1752|1740|AA|1416|N061AA|255|240|219|12|-3|SJU|JFK|1597
2008|5|5|1|1830|1835|2053|2110|AA|1561|N370AA|263|275|245|-17|-5|ORD|SFO|1846
2008|5|14|3|856|855|1135|1045|AA|1717|N405AA|219|170|186|50|1|MCO|DFW|984
2008|5|10|6|1723|1645|1927|1825|AA|1865|N478AA|184|160|147|62|38|JAX|DFW|919
2008|5|31|6|1255|1125|1359|1240|AA|2055|N518AA|124|135|107|79|90|IND|DFW|762
2008|5|23|5|557|600|825|820|AA|2369|N627AA|148|140|127|5|-3|FLL|SJU|1046
2008|5|5|1|1616|1530|2021|1955|AS|96|N318AS|185|205|173|26|46|ANC|SEA|1449
2008|5|14|3|807|800|1031|1033|AS|21|N551AS|264|273|239|-2|7|ORD|SEA|1721
2008|5|23|5|655|700|750|756|AS|181|N647AS|55|56|38|-6|-5|ANC|FAI|261
2008|5|2|5|1835|1715|2128|2031|B6|447|N288JB|173|196|157|57|80|BOS|TPA|1185
2008|5|9|5|1337|1345|1720|1744|B6|712|N618JB|223|239|205|-24|-8|SJU|JFK|1597
2008|5|17|6|555|600|702|712|B6|601|N568JB|67|72|49|-10|-5|PWM|JFK|274
2008|5|25|7|1102|1055|1335|1338|B6|31|N289JB|153|163|121|-3|7|JFK|MCO|944
2008|5|29|4|940|945|1041|1100|CO|1856|N38268|61|75|48|-19|-5|BUF|EWR|282
2008|5|10|6|1147|1151|1718|1734|CO|160|N12216|211|223|197|-16|-4|SJC|IAH|1608
2008|5|13|2|1736|1655|1929|1901|CO|552|N46625|113|126|79|28|41|CMH|EWR|462
2008|5|8|4|625|625|916|910|CO|1455|N38403|171|165|147|6|0|PBI|EWR|1024
2008|5|26|1|1847|1845|2237|2228|CO|644|N14219|170|163|136|9|2|IAH|CLE|1091
2008|5|16|5|723|730|924|950|CO|1154|N14667|121|140|96|-26|-7|ATL|EWR|745
2008|5|3|6|1424|1340|1750|1654|CO|439|N16607|206|194|147|56|44|MIA|EWR|1086
2008|5|2|5|713|720|856|902|DL|1577|N6701|103|102|83|-6|-7|ATL|FLL|581
2008|5|6|2|2048|2055|2228|2235|DL|831|N900DE|100|100|82|-7|-7|DCA|ATL|547
2008|5|9|5|1822|1745|2032|2005|DL|1235|N989DL|130|140|93|27|37|LGA|CVG|585
2008|5|13|2|1126|1129|1903|1855|DL|36|N3740C|277|266|239|8|-3|SFO|CVG|2036
2008|5|16|5|1001|1005|1129|1140|DL|962|N951DL|88|95|66|-11|-4|ATL|IND|432
2008|6|3|2|1009|945|1127|1105|WN|2366|N438WN|78|80|61|22|24|LAS|RNO|345
2008|6|4|3|1108|1115|1224|1235|WN|1923|N396SW|76|80|64|-11|-7|MDW|MCI|405
2008|6|5|4|731|715|853|840|WN|461|N446WN|82|85|50|13|16|PHL|RDU|336
2008|6|6|5|1404|1330|1416|1335|WN|2610|N403WN|72|65|63|41|34|SDF|MDW|271
2008|6|8|7|1833|1825|1911|1910|WN|40|N456WN|98|105|89|1|8|DAL|ABQ|580
2008|6|9|1|1932|1925|51|55|WN|2026|N288WN|199|210|178|-4|7|LAS|MDW|1521
2008|6|10|2|1712|1600|1917|1815|WN|3940|N608SW|65|75|49|62|72|MDW|CLE|307
2008|6|11|3|1157|1120|1328|1310|WN|1914|N335SW|91|110|79|18|37|PDX|SJC|569
2008|6|12|4|1331|1335|1758|1800|WN|977|N716SW|207|205|190|-2|-4|SAT|BWI|1407
2008|6|13|5|1052|1050|1150|1205|WN|22|N427WN|118|135|102|-15|2|TPA|HOU|781
2008|6|15|7|637|635|718|725|WN|3491|N488WN|101|110|88|-7|2|IAD|MDW|577
2008|6|16|1|2026|2025|2243|2255|WN|272|N478WN|137|150|119|-12|1|MCO|PHL|861
2008|6|17|2|625|625|738|735|WN|2982|N238WN|73|70|50|3|0|ONT|SJC|333
2008|6|18|3|1805|1800|1925|1925|WN|425|N385SW|80|85|65|0|5|SAN|OAK|446
2008|6|19|4|2135|2105|2234|2205|WN|2983|N752SW|59|60|47|29|30|STL|MDW|251
2008|6|21|6|1829|1810|1954|1950|WN|770|N492WN|145|160|137|4|19|BWI|MCI|967
2008|6|22|7|1533|1535|1633|1635|WN|1338|N509SW|60|60|48|-2|-2|LIT|DAL|296
2008|6|23|1|1715|1700|1804|1750|WN|1760|N366SW|49|50|36|14|15|OKC|DAL|181
2008|6|24|2|1043|1040|1622|1625|WN|470|N272WN|219|225|208|-3|3|RNO|MDW|1680
2008|6|25|3|813|755|934|915|WN|3155|N466WN|81|80|50|19|18|S|PHX|338
2008|6|27|5|1015|1000|1122|1105|WN|69|N285WN|67|65|39|17|15|BUR|LAS|223
2008|6|28|6|1112|1110|1212|1215|WN|1784|N730SW|180|185|170|-3|2|HOU|SAN|1312
2008|6|29|7|1451|1455|1556|1610|WN|3833|N792SW|185|195|171|-14|-4|MSY|PHX|1301
2008|6|30|1|1548|1550|1849|1845|WN|1152|N912WN|181|175|166|4|-2|PVD|MCO|1073
2008|6|5|4|959|940|1429|1435|XE|408|N11164|150|175|139|-6|19|SAN|TUL|1236
2008|6|23|1|1931|1935|2206|2213|XE|7796|N16183|155|158|130|-7|-4|LAX|SEA|954
2008|6|13|5|1649|1645|1825|1807|XE|2589|N16919|96|82|42|18|4|EWR|SYR|194
2008|6|29|7|1458|1441|1640|1615|XE|2818|N15926|102|94|85|25|17|IAH|PNS|489
2008|6|17|2|1936|1930|2106|2115|XE|2218|N14953|90|105|54|-9|6|EWR|RIC|278
2008|6|14|6|1915|1920|2237|2237|XE|2822|N17513|142|137|119|0|-5|IAH|GSP|838
2008|6|3|2|1641|1529|1855|1741|XE|2260|N13936|134|132|100|74|72|EWR|CVG|569
2008|6|29|7|854|900|1103|1115|XE|2527|N13133|189|195|162|-12|-6|DCA|IAH|1208
2008|6|27|5|830|830|1217|1202|XE|2293|N13538|167|152|126|15|0|IAH|CLT|913
2008|6|6|5|944|948|1042|1051|YV|7080|N455YV|58|63|42|-9|-4|GUC|DEN|152
2008|6|11|3|624|623|809|819|YV|7220|N17156|45|56|32|-10|1|ORD|LAN|179
2008|6|17|2|1830|1837|1932|1959|YV|2626|N917FJ|62|82|41|-27|-7|ATL|CLT|227
2008|6|22|7|2244|2200|2330|2240|YV|1030|N77278|46|40|32|50|44|HNL|KOA|163
2008|6|27|5|1325|1315|1415|1412|YV|7258|N77195|50|57|28|3|10|MSN|ORD|109
2008|6|3|2|1100|1100|1225|1234|OH|5636|N685BR|85|94|73|-9|0|DCA|BOS|399
2008|6|10|2|2000|1915|23|2059|OH|5592|N554CA|263|104|39|204|45|JFK|BOS|187
2008|6|17|2|919|920|1008|1006|OH|5542|N783CA|109|106|87|2|-1|CVG|SGF|491
2008|6|24|2|1900|1710|2041|1819|OH|5479|N716CA|101|69|52|142|110|BGR|BOS|201
2008|6|1|7|1352|1349|1524|1532|OO|3858|N416SW|92|103|76|-8|3|SLC|ABQ|493
2008|6|3|2|653|700|954|1015|OO|6016|N906SW|121|135|98|-21|-7|ORD|HPN|738
2008|6|6|5|NaN|1651|NaN|1730|OO|2797|N498CA|NaN|39|NaN|NaN|NaN|GRB|MKE|107
2008|6|8|7|NaN|1817|NaN|1906|OO|5850|N907SW|NaN|49|NaN|NaN|NaN|ORD|MKE|67
2008|6|10|2|1358|1333|1659|1655|OO|6675|N952SW|121|142|104|4|25|FAT|DEN|844
2008|6|13|5|1724|1659|1853|1825|OO|4027|N418SW|89|86|65|28|25|MSO|SLC|436
2008|6|15|7|1138|1141|1256|1303|OO|6350|N947SW|78|82|61|-7|-3|SFO|ONT|363
